Model,Year,Price
Range Rover 3.0L Supercharged HSE,2017,22489.0
Range Rover 3.0L Supercharged HSE,2018,29800.0
Range Rover 3.0L Turbocharged Diesel HSE Td6,2016,23995.0
Range Rover 3.0L V6 Supercharged HSE,2020,39649.0
Range Rover 3.0L V6 Supercharged HSE,2024,55895.0
Range Rover 5.0 Supercharged Autobiography,2020,56800.0
Range Rover 5.0L Supercharged,2016,28478.5
Range Rover 5.0L Supercharged,2017,29291.5
Range Rover 5.0L Supercharged,2018,32441.5
Range Rover 5.0L Supercharged Autobiography,2016,35549.0
Range Rover 5.0L Supercharged Autobiography,2018,42295.0
Range Rover 5.0L V8 Supercharged Autobiography,2019,59800.0
Range Rover Evoque DYNAMIC,2015,15980.0
Range Rover Evoque Dynamic SE,2024,48161.0
Range Rover Evoque Dynamic SE,2025,60345.0
Range Rover Evoque HSE,2016,16750.0
Range Rover Evoque HSE,2018,22515.5
Range Rover Evoque Pure,2013,11497.0
Range Rover Evoque R-Dynamic S,2020,26752.0
Range Rover Evoque R-Dynamic S,2021,26600.0
Range Rover Evoque R-Dynamic S,2022,31470.0
Range Rover Evoque S,2020,20719.0
Range Rover Evoque S,2023,32595.0
Range Rover Evoque SE,2017,19988.0
Range Rover Evoque SE,2020,27249.0
Range Rover Evoque SE,2021,29095.0
Range Rover Evoque SE Premium,2016,15967.5
Range Rover Evoque SE Premium,2018,17950.0
Range Rover P400 SE,2022,86562.0
Range Rover P400 SE,2023,90847.5
Range Rover P525 HSE,2020,35845.0
Range Rover P525 HSE Westminster,2022,57945.0
Range Rover P525 Westminster,2021,48497.0
Range Rover Sport 3.0 Supercharged HST,2021,46589.0
Range Rover Sport 3.0L Supercharged HSE,2017,17949.0
Range Rover Sport 3.0L Supercharged HSE,2018,29995.0
Range Rover Sport 3.0L Supercharged HSE,2020,33950.0
Range Rover Sport 5.0L Supercharged Dynamic,2016,21250.0
Range Rover Sport Autobiography,2023,93411.0
Range Rover Sport Dynamic SE,2024,91653.0
Range Rover Sport First Edition,2023,97733.0
Range Rover Sport HSE,2019,24589.0
Range Rover Sport HSE Dynamic,2018,29985.0
Range Rover Sport HSE Dynamic,2019,31970.0
Range Rover Sport HSE Dynamic,2020,39634.5
Range Rover Sport HSE Dynamic,2021,45354.0
Range Rover Sport HSE Silver Edition,2021,34950.0
Range Rover Sport HSE Silver Edition,2022,49748.166666666664
Range Rover Sport SE,2020,27549.0
Range Rover Sport SE,2023,76320.5
Range Rover Sport SE,2024,84488.5
Range Rover Sport SVR,2018,48888.0
Range Rover Sport SVR,2019,49991.0
Range Rover Sport Supercharged,2014,18895.0
Range Rover Sport Supercharged HSE,2014,20588.0
Range Rover Sport Supercharged HSE,2015,20148.0
Range Rover Sport Supercharged HSE,2016,20455.0
Range Rover Sport Supercharged SE,2016,16950.0
Range Rover Velar D180 SE R-Dynamic,2018,24556.5
Range Rover Velar Dynamic SE,2024,61895.0
Range Rover Velar P250 Dynamic SE,2025,68155.0
Range Rover Velar P250 HSE R-Dynamic,2018,32600.0
Range Rover Velar P250 S,2018,22691.5
Range Rover Velar P250 S,2020,31645.0
Range Rover Velar P250 S,2021,32869.5
Range Rover Velar P250 S,2025,53297.0
Range Rover Velar P250 S R-Dynamic,2020,30721.0
Range Rover Velar P250 S R-Dynamic,2021,35694.333333333336
Range Rover Velar P250 S R-Dynamic,2023,45662.0
Range Rover Velar P340 S R-Dynamic,2021,39999.0
Range Rover Velar P380 S,2019,23995.0
Range Rover Velar P380 SE R-Dynamic,2018,29971.0
Range Rover Velar P400 Dynamic HSE,2025,76985.0
Range Rover Velar R-Dynamic HSE,2020,46995.0
Range Rover Velar R-Dynamic S,2023,41213.0
Range Rover Velar S R-Dynamic,2020,30989.0
Range Rover Velar S R-Dynamic,2023,47846.0
Range Rover Westminster,2021,51997.0
Ranger LARIAT,2020,29888.0
Ranger LARIAT,2021,33335.5
Ranger LARIAT,2022,35888.0
Ranger Lariat,2020,27999.0
Ranger Lariat,2021,28876.0
Ranger Raptor,2024,58785.0
Ranger XL,2019,21294.0
Ranger XL,2021,25315.5
Ranger XLT,2021,27753.333333333332
Ranger XLT,2023,37979.0
Rebel,2018,22245.5
Rebel,2019,32319.0
Rebel,2021,40438.5
Rebel,2025,54389.0
Regal Base,1987,58991.0
Regal GS,2013,14523.0
Regal Sportback Avenir,2019,22998.0
Regal Sportback FWD Essence,2019,17489.0
Regal Turbo - Premium 1,2012,7990.0
Regal Turbo Premium II,2016,11939.0
Renegade Altitude,2017,13695.0
Renegade Altitude,2018,16779.0
Renegade Altitude,2020,20174.5
Renegade Altitude,2022,19148.333333333332
Renegade Jeepster,2021,19998.0
Renegade Latitude,2015,11947.5
Renegade Latitude,2016,12902.0
Renegade Latitude,2018,14469.75
Renegade Latitude,2019,17645.0
Renegade Latitude,2020,17823.75
Renegade Latitude,2021,18643.0
Renegade Latitude,2022,18700.0
Renegade Latitude,2023,21000.0
Renegade Limited,2015,11490.0
Renegade Limited,2020,16373.0
Renegade Limited,2021,17937.0
Renegade Limited,2022,21324.0
Renegade Limited,2023,25786.0
Renegade North Edition 4X4,2020,21995.0
Renegade Sport,2016,9890.0
Renegade Sport,2018,12373.0
Renegade Sport,2020,17765.5
Renegade Trailhawk,2015,11297.0
Renegade Trailhawk,2016,11980.0
Renegade Trailhawk,2017,13477.666666666666
Renegade Trailhawk,2018,16995.0
Renegade Trailhawk,2020,19945.5
Renegade Trailhawk,2021,19995.0
Renegade Trailhawk,2023,22767.666666666668
Renegade Upland,2018,9349.5
Ridgeline Black,2020,28443.0
Ridgeline Black,2023,36552.0
Ridgeline RTL,2019,23000.0
Ridgeline RTL,2023,36996.0
Ridgeline RTL,2024,38911.57142857143
Ridgeline RTL-E,2018,22777.666666666668
Ridgeline RTL-E,2021,23997.0
Ridgeline RTL-E,2022,31234.166666666668
Ridgeline RTL-E,2023,34808.666666666664
Ridgeline RTS,2017,21595.0
Ridgeline Sport,2019,19994.0
Ridgeline Sport,2020,22999.0
Ridgeline Sport,2021,25500.0
Ridgeline Sport,2024,36698.0
Ridgeline TrailSport,2024,38198.0
Rio LX,2012,4995.0
Rio LX,2013,5995.0
Rio LX,2014,7599.0
Rio LX,2015,11998.0
Rio LX,2017,7999.0
Rio S,2018,8949.0
Rio S,2022,14996.5
Roadster Cooper S,2013,12950.0
Rogue Platinum,2021,23661.333333333332
Rogue Platinum,2022,28999.0
Rogue Platinum,2023,27845.0
Rogue S,2013,5999.0
Rogue S,2016,15998.0
Rogue S,2017,13747.5
Rogue S,2018,15074.5
Rogue S,2020,17981.333333333332
Rogue S,2021,19418.0
Rogue S,2022,22770.4
Rogue S,2023,21739.571428571428
Rogue S,2024,23499.0
Rogue SL,2013,14599.0
Rogue SL,2016,13284.5
Rogue SL,2017,13728.0
Rogue SL,2018,16352.0
Rogue SL,2019,16426.0
Rogue SL,2021,24748.5
Rogue SL,2023,26497.23076923077
Rogue SL,2024,31825.5
Rogue SV,2015,11291.0
Rogue SV,2017,14423.25
Rogue SV,2018,12972.5
Rogue SV,2019,16459.85714285714
Rogue SV,2020,19579.833333333332
Rogue SV,2021,20237.923076923078
Rogue SV,2022,23873.375
Rogue SV,2023,24025.576923076922
Rogue SV,2024,26320.333333333332
Rogue Select S,2015,10318.5
Rogue Sport S,2017,13990.5
Rogue Sport S,2018,15559.333333333334
Rogue Sport S,2020,17404.5
Rogue Sport S,2021,16426.0
Rogue Sport S,2022,19984.75
Rogue Sport SL,2019,15893.0
Rogue Sport SL,2020,20944.5
Rogue Sport SL,2021,23499.0
Rogue Sport SV,2017,17998.0
Rogue Sport SV,2018,16000.0
Rogue Sport SV,2019,16260.0
Rogue Sport SV,2020,16999.0
Rogue Sport SV,2021,20384.333333333332
Rogue Sport SV,2022,23982.75
Roma Base,2024,267999.0
S 100D,2019,26987.0
S 75D,2018,22800.0
S Base,2022,45995.0
S Long Range,2021,38953.0
S P90D,2015,18980.0
S Performance,2017,20999.0
S Plaid,2021,58800.0
S Plaid,2022,53775.0
S-Class 4MATIC,2015,22995.0
S-Class 4MATIC,2016,27459.333333333332
S-Class S 550 4MATIC,2015,27995.0
S-Class S 580 4MATIC,2021,69793.0
S-Class S 580 4MATIC,2022,81989.0
S-Class S 580 4MATIC,2023,97599.33333333333
S-Class S 580 4MATIC,2025,129973.0
S-Class S 63 AMG 4dr Sedan,2010,18895.0
S2000 Base,2007,48800.0
S3 2.0T Premium Plus,2015,17995.0
S3 2.0T Premium Plus,2016,17995.0
S3 2.0T Premium Plus,2024,47500.0
S3 2.0T quattro Premium,2024,47990.0
S3 Premium Plus TFSI quattro S tronic,2023,42888.0
S3 Premium Plus TFSI quattro S tronic,2024,47752.0
S4 3.0T Premium Plus,2018,14995.0
S4 Premium Plus,2023,47787.0
S5 3.0T Premium Plus,2016,22759.0
S5 3.0T Premium Plus,2019,44888.0
S5 3.0T Prestige,2014,16985.0
S5 3.0T Prestige,2018,25995.0
S5 3.0T quattro,2017,18995.0
S5 Premium Plus TFSI quattro Tiptronic,2024,58991.0
S6 Prestige,2021,46787.0
S60 B5 Core,2025,36698.0
S60 B5 Core Dark Theme,2024,32124.0
S60 B5 Plus Black Edition,2023,25153.0
S60 B5 Plus Dark Theme,2024,36400.0
S60 B5 Ultimate Dark Theme,2024,30800.0
S60 Cross Country T5 Platinum,2016,12995.0
S60 T5,2012,9299.0
S60 T5,2013,9555.0
S60 T5,2014,11981.0
S60 T5,2020,23000.0
S60 T5,2021,24791.0
S60 T5 Inscription Drive-E Premier,2016,11906.0
S60 T5 Premier,2013,10985.0
S60 T5 Premier,2015,13606.0
S60 T5 R-Design,2020,22954.0
S60 T6 Momentum,2019,26888.0
S7 Prestige TFSI quattro Tiptronic,2022,72769.0
S90 Recharge Plug-In Hybrid T8 Inscription,2018,23980.0
S90 T5 Momentum,2018,20995.0
SALEEN NUMBER 96 OF 239,1987,36994.0
SANTA CRUZ,2024,31500.0
SANTA CRUZ 2.5T SEL Premium,2022,25490.0
SANTA CRUZ Limited,2024,32921.333333333336
SANTA CRUZ Limited,2025,36200.0
SANTA CRUZ NIGHT,2023,24272.0
SANTA CRUZ NIGHT,2024,30999.0
SANTA CRUZ SEL,2022,25355.0
SANTA CRUZ SEL,2023,25684.0
SANTA CRUZ SEL,2024,28550.0
SANTA CRUZ SEL Premium,2022,24590.0
SANTA CRUZ SEL Premium,2023,28977.0
SANTA FE Calligraphy,2022,29474.4
SANTA FE Calligraphy,2023,28750.0
SANTA FE GLS,2012,6477.0
SANTA FE HEV Blue,2023,30997.0
SANTA FE HEV Limited,2021,27510.0
SANTA FE HEV Limited,2022,28250.0
SANTA FE HEV Limited,2023,27955.0
SANTA FE HEV SEL Premium,2021,20117.5
SANTA FE HEV SEL Premium,2022,29500.0
SANTA FE Limited,2015,11995.0
SANTA FE Limited,2022,30551.25
SANTA FE Limited,2023,27324.5
SANTA FE Limited,2024,34995.0
SANTA FE Limited,2025,38752.0
SANTA FE Limited 2.0T,2020,21437.333333333332
SANTA FE Limited 2.4,2019,17980.0
SANTA FE Limited 2.4,2020,25990.0
SANTA FE Limited Ultimate,2017,17697.5
SANTA FE SE,2017,12950.0
SANTA FE SE,2019,19998.0
SANTA FE SE,2021,20926.0
SANTA FE SE,2022,23341.5
SANTA FE SE 2.4,2019,15144.0
SANTA FE SE 2.4,2020,16325.0
SANTA FE SEL,2021,24998.0
SANTA FE SEL,2022,24528.75
SANTA FE SEL,2023,24032.75
SANTA FE SEL,2025,35910.0
SANTA FE SEL 2.4,2019,15772.5
SANTA FE SEL 2.4,2020,18818.25
SANTA FE SEL 2.4,2021,23933.0
SANTA FE SEL 2.4,2022,23027.2
SANTA FE SEL 2.4,2023,22997.727272727272
SANTA FE SEL 2.4,2024,28595.0
SANTA FE Sport,2013,10793.0
SANTA FE Ultimate 2.0T,2019,18888.0
SANTA FE Ultimate 2.4,2019,18499.0
SANTA FE XRT,2022,23033.75
SF90 Spider Base,2022,619999.0
SF90 Stradale,2021,449900.0
SF90 Stradale Coupe,2021,478800.0
SF90 Stradale MSRP $671k+ Upgrades Custom HRE Wheels Factory Carbon Wheels Loaded,2021,489000.0
SL-Class,2003,18495.0
SL-Class 2dr Convertible,2003,21985.0
SL-Class AMG Sport 2dr Roadster,2013,31888.0
SL-Class SL 500,2003,21995.0
SL-Class SL 550,2007,17995.0
SL-Class SL 550,2014,31995.0
SL-Class SL 550 2dr Convertible,2007,10900.0
SL-Class SL 550 Convertible,2013,30500.0
SL-Class SL 63 AMG,2011,32980.0
SL-Class SL 63 AMG 2dr Convertible,2013,34850.0
SL-Class SL500 40th Anniv. Roadster,1997,16800.0
SL-Class SL550 2dr Roadster 5.5L V8,2007,17945.0
SL-Class Silver Arrow,2002,35995.0
SLK-Class SLK 250,2014,17595.0
SLS AMG Base,2012,229895.0
SLS AMG Black Series Base,2014,599800.0
SLT,2012,12477.0
SLT,2018,15995.0
SONATA Base,2017,8900.0
SONATA Blue,2021,18995.0
SONATA ECO,2015,13795.0
SONATA GLS,2007,3200.0
SONATA GLS,2011,8495.0
SONATA GLS,2013,6928.0
SONATA GLS,2014,12998.0
SONATA Hybrid,2017,14998.0
SONATA Hybrid Blue,2021,16977.0
SONATA Hybrid Hybrid,2012,6749.0
SONATA Hybrid Limited,2014,9985.0
SONATA Hybrid Limited,2016,12424.0
SONATA Hybrid Limited,2019,18119.5
SONATA Hybrid Limited,2024,31586.0
SONATA Hybrid SE,2016,12998.0
SONATA Hybrid SE,2023,23483.0
SONATA Hybrid SEL,2023,24994.0
SONATA Limited,2013,8342.5
SONATA Limited,2014,9250.0
SONATA Limited,2015,13740.0
SONATA Limited,2018,14304.666666666666
SONATA Limited,2021,20400.0
SONATA Limited,2022,22900.0
SONATA Limited,2023,25483.0
SONATA N Line,2021,24995.0
SONATA N Line,2022,24995.0
SONATA SE,2015,8990.0
SONATA SE,2016,16998.0
SONATA SE,2017,10200.0
SONATA SE,2018,10950.0
SONATA SE,2019,14429.666666666666
SONATA SE,2021,14771.0
SONATA SE,2022,20691.0
SONATA SE 2.0T,2013,8450.0
SONATA SEL,2018,12663.5
SONATA SEL,2020,16981.333333333332
SONATA SEL,2021,19012.0
SONATA SEL,2022,21657.0
SONATA SEL,2023,20346.666666666668
SONATA SEL,2024,26268.0
SONATA SEL Plus,2021,20615.0
SONATA SEL Plus,2023,22188.333333333332
SONATA Sport,2015,8363.5
SONATA Sport,2016,11233.0
SONATA Sport,2017,12050.0
SONATA Sport,2018,15017.666666666666
SONATA Sport,2019,17313.0
SONATA Sport 2.0T,2018,13699.0
SQ5 3.0T Premium,2022,37991.0
SQ5 3.0T Premium Plus,2016,17336.5
SQ5 3.0T Premium Plus,2017,19495.0
SQ5 3.0T Premium Plus,2018,29850.0
SQ5 3.0T Premium Plus,2020,29225.0
SQ5 3.0T Premium Plus,2022,44493.0
SQ5 3.0T Premium Plus,2023,44575.0
SQ5 3.0T Premium Plus,2024,54236.666666666664
SQ5 3.0T Prestige,2018,21900.0
SQ5 3.0T Prestige,2019,27943.0
SQ5 3.0T Prestige,2021,44664.0
SQ5 3.0T Prestige,2024,54750.0
SQ7 4.0T Premium Plus,2022,55975.0
SRX Luxury Collection,2011,9227.0
SRX Luxury Collection,2012,10985.0
SRX Luxury Collection,2013,8474.0
SRX Luxury Collection,2014,9850.0
SRX Luxury Collection,2015,12724.5
SRX Performance Collection,2015,9495.0
SRX Premium Collection,2011,10714.0
SRX Premium Collection,2012,8612.0
SXT,2015,16499.0
SXT,2020,19211.5
SXT,2021,17499.0
SXT,2022,22758.0
SXT,2023,25606.125
SXT Plus,2018,14995.0
Santa Fe Plug-In Hybrid SEL Convenience,2022,26000.0
Santa Fe Sport,2018,16998.0
Santa Fe Sport 2.0L Turbo,2015,9995.0
Santa Fe Sport 2.0L Turbo,2016,13955.0
Santa Fe Sport 2.0L Turbo,2017,10977.0
Santa Fe Sport 2.0L Turbo Ultimate,2017,16450.0
Santa Fe Sport 2.0L Turbo Ultimate,2018,16381.333333333334
Santa Fe Sport 2.0T,2014,15998.0
Santa Fe Sport 2.0T Ultimate,2018,13300.0
Santa Fe Sport 2.4L,2014,7992.0
Santa Fe Sport 2.4L,2015,11999.0
Santa Fe Sport 2.4L,2016,10859.333333333334
Santa Fe Sport 2.4L,2017,13713.0
Santa Fe Sport 2.4L,2018,11507.4
Savana 2500 Work Van,2012,29990.0
Savana 2500 Work Van,2015,20950.0
Savana 2500 Work Van,2016,45995.0
Savana 2500 Work Van,2019,19757.666666666668
Savana 2500 Work Van,2020,14475.0
Savana 2500 Work Van,2021,34475.0
Savana 2500 Work Van,2022,44488.5
Savana 2500 Work Van,2023,30497.0
Savana 3500 RWD 3500 Extended Wheelbase LS,2023,38497.0
Savana 3500 Work Van,2017,11790.0
Savana 3500 Work Van,2019,14995.0
Scat Pack,2021,43588.0
Scat Pack,2022,49355.0
Scat Pack,2023,58444.0
Sedan Police Interceptor Base,2017,13995.0
Sedona EX,2017,14998.0
Sedona LX,2016,9500.0
Seltos EX,2022,22162.0
Seltos EX,2023,23497.0
Seltos EX,2024,25961.5
Seltos LX,2022,19427.0
Seltos LX,2023,20793.0
Seltos LX,2024,22994.0
Seltos S,2021,18908.0
Seltos S,2022,20193.333333333332
Seltos S,2023,18744.0
Seltos S,2024,23231.666666666668
Seltos SX,2022,22250.0
Seltos SX Turbo,2021,19450.0
Seltos SX Turbo,2022,17991.0
Seltos SX Turbo,2023,24277.0
Seltos SX Turbo,2024,30895.0
Sentra FE+ S,2015,11475.0
Sentra S,2014,5775.0
Sentra S,2015,5995.0
Sentra S,2016,11861.5
Sentra S,2017,11830.666666666666
Sentra S,2019,8995.0
Sentra S,2022,18295.0
Sentra S,2023,18500.0
Sentra S,2024,20641.0
Sentra SL,2018,16228.0
Sentra SR,2013,9850.0
Sentra SR,2019,12999.0
Sentra SR,2020,17395.0
Sentra SR,2021,17995.0
Sentra SR,2022,19991.0
Sentra SR,2023,22496.5
Sentra SR,2024,23893.333333333332
Sentra SV,2014,7157.0
Sentra SV,2015,6900.0
Sentra SV,2017,7495.0
Sentra SV,2019,13551.0
Sentra SV,2020,16979.0
Sentra SV,2021,16813.25
Sentra SV,2022,18212.14285714286
Sentra SV,2023,19202.0
Sentra SV,2024,19423.727272727272
Sentra SV,2025,22899.666666666668
Shelby GT350 Base,2017,55588.5
Shelby GT500 Base,2008,32800.0
Shelby GT500 Base,2013,74915.0
Shelby GT500 Base,2014,69897.5
Sienna Base,2011,6300.0
Sienna LE,2013,21500.0
Sienna LE,2017,15370.0
Sienna LE,2018,19750.0
Sienna LE,2020,43943.0
Sienna LE,2021,29990.0
Sienna LE,2022,38300.0
Sienna Limited,2015,21586.333333333332
Sienna Limited,2024,56888.0
Sienna Limited Premium,2019,39589.0
Sienna Platinum 7 Passenger,2022,48595.0
Sienna XLE,2015,31998.0
Sienna XLE,2017,26985.0
Sienna XLE,2019,19950.0
Sienna XLE,2020,33928.0
Sienna XLE 8 Passenger,2024,43293.0
Sienna XLE Limited,2008,7998.0
Sienna XSE 7 Passenger,2021,36995.0
Silver Seraph,2000,36995.0
Silverado 1500 1LT,2015,18472.5
Silverado 1500 1LT,2016,14194.0
Silverado 1500 1LT,2017,22372.5
Silverado 1500 1LT,2018,23405.0
Silverado 1500 1LT,2019,22500.0
Silverado 1500 2LT,2016,27865.0
Silverado 1500 2LT,2018,25800.0
Silverado 1500 2LT,2019,28284.0
Silverado 1500 Custom,2017,17999.0
Silverado 1500 Custom,2018,21980.0
Silverado 1500 Custom,2020,30633.5
Silverado 1500 Custom,2022,32480.0
Silverado 1500 Custom,2023,41497.0
Silverado 1500 Custom,2024,42378.0
Silverado 1500 Custom Trail Boss,2019,22195.0
Silverado 1500 Custom Trail Boss,2021,37999.0
Silverado 1500 Custom Trail Boss,2022,37737.0
Silverado 1500 Custom Trail Boss,2023,42550.0
Silverado 1500 High Country,2017,25995.0
Silverado 1500 High Country,2018,32495.0
Silverado 1500 High Country,2021,46899.0
Silverado 1500 High Country,2024,64734.0
Silverado 1500 LT,2011,7500.0
Silverado 1500 LT,2014,22794.0
Silverado 1500 LT,2015,18495.0
Silverado 1500 LT,2016,23791.5
Silverado 1500 LT,2017,26998.0
Silverado 1500 LT,2018,22900.0
Silverado 1500 LT,2019,26592.4
Silverado 1500 LT,2020,31122.0
Silverado 1500 LT,2021,30324.666666666668
Silverado 1500 LT,2022,32384.4
Silverado 1500 LT,2023,39119.833333333336
Silverado 1500 LT,2025,52950.0
Silverado 1500 LT Crew Cab,2009,10549.0
Silverado 1500 LT Trail Boss,2019,39995.0
Silverado 1500 LT Trail Boss,2020,37573.333333333336
Silverado 1500 LT Trail Boss,2021,43312.666666666664
Silverado 1500 LT Trail Boss,2022,42250.333333333336
Silverado 1500 LT Trail Boss,2023,47299.0
Silverado 1500 LT Trail Boss,2024,49178.0
Silverado 1500 LTZ,2016,19850.0
Silverado 1500 LTZ,2017,22900.0
Silverado 1500 LTZ,2018,37297.0
Silverado 1500 LTZ,2019,29025.0
Silverado 1500 LTZ,2020,48995.0
Silverado 1500 LTZ,2022,42500.0
Silverado 1500 LTZ,2023,43222.5
Silverado 1500 LTZ,2024,50999.0
Silverado 1500 Limited Custom,2022,32239.5
Silverado 1500 Limited LTZ,2022,44185.0
Silverado 1500 Limited RST,2022,39543.0
Silverado 1500 RST,2019,33185.0
Silverado 1500 RST,2020,36571.666666666664
Silverado 1500 RST,2021,37002.25
Silverado 1500 RST,2022,43148.666666666664
Silverado 1500 RST,2023,43387.666666666664
Silverado 1500 RST,2024,45950.0
Silverado 1500 WT,2018,15500.0
Silverado 1500 WT,2020,29774.0
Silverado 1500 WT,2024,34247.5
Silverado 1500 ZR2,2024,62950.0
Silverado 2500 Custom,2021,36234.0
Silverado 2500 Custom,2022,46999.0
Silverado 2500 Custom,2023,40229.0
Silverado 2500 Custom,2024,49118.333333333336
Silverado 2500 High Country,2020,54952.0
Silverado 2500 High Country,2021,53895.0
Silverado 2500 High Country,2022,57998.0
Silverado 2500 High Country,2023,67335.0
Silverado 2500 High Country,2024,70784.0
Silverado 2500 LT,2020,32458.0
Silverado 2500 LT,2023,49841.5
Silverado 2500 LT,2024,52971.5
Silverado 2500 LTZ,2020,42037.0
Silverado 2500 WT,2019,18495.0
Silverado 2500 WT,2021,29950.0
Silverado 3500 H/D,2011,21949.0
Silverado 3500 High Country,2023,59222.0
Silverado 3500 LT,2020,34887.0
Silverado 3500 LT,2022,54277.0
Silverado 3500 LTZ,2019,34995.0
Silverado 3500 LTZ,2024,71995.0
Silverado 3500 WT,2015,28495.0
Silverado 3500 WT,2020,37973.0
Silverado 3500 Work Truck,2007,6995.0
Silverado EV First-Edition RST 4WD,2024,82201.0
Solterra Limited,2023,28954.0
Solterra Premium,2023,29495.0
Sonic FWD Hatchback LT 5-Door,2020,11000.0
Sonic LS,2014,5499.0
Sonic LS,2017,7987.5
Sonic LS,2018,9799.0
Sonic LT,2013,8995.0
Sonic LT,2014,7930.333333333333
Sonic LT,2017,11793.5
Sonic LT,2018,5999.0
Sorento EX,2017,19895.0
Sorento EX,2018,14595.0
Sorento EX,2021,25395.0
Sorento EX,2022,29900.0
Sorento Hybrid EX,2022,33495.0
Sorento Hybrid S,2022,25300.0
Sorento L,2018,16998.0
Sorento L,2019,14246.5
Sorento LX,2015,7495.0
Sorento LX,2016,10550.0
Sorento LX,2017,11543.0
Sorento LX,2018,12872.0
Sorento LX,2019,16509.166666666668
Sorento LX,2020,20998.0
Sorento LX,2021,23395.0
Sorento LX,2023,22000.0
Sorento Plug-In Hybrid SX Prestige,2022,33385.5
Sorento S,2019,15745.333333333334
Sorento S,2020,21695.0
Sorento S,2021,20694.0
Sorento S,2023,29506.666666666668
Sorento S,2024,30460.0
Sorento S,2025,32145.5
Sorento SX,2016,10977.0
Sorento SX,2019,21488.0
Sorento SX,2020,19499.0
Sorento SX,2021,27009.6
Sorento SX,2022,28598.5
Sorento SX,2023,35611.5
Sorento SX Prestige,2022,31888.0
Sorento SX Prestige,2024,44877.0
Sorento SXL,2016,13890.0
Sorento X-Line EX,2023,38212.0
Soul !,2019,17539.0
Soul +,2016,8745.0
Soul +,2018,11747.0
Soul +,2019,14923.0
Soul Base,2015,8920.0
Soul Base,2016,8941.666666666666
Soul Base,2017,10499.0
Soul Base,2019,11996.0
Soul EX,2021,17599.0
Soul EX,2024,22432.333333333332
Soul GT-Line,2021,14950.0
Soul GT-Line,2022,17550.0
Soul GT-Line 2.0L,2020,14467.5
Soul GT-Line Turbo,2020,19000.0
Soul LX,2020,15789.0
Soul LX,2021,14690.0
Soul LX,2022,17499.0
Soul LX,2023,17977.4
Soul LX,2024,19099.0
Soul LX,2025,17800.0
Soul S,2020,15980.0
Soul S,2021,13244.5
Soul S,2023,19297.5
Soul Turbo,2022,19462.0
Spark 1LT,2017,8500.0
Spark 1LT,2020,12145.0
Spark 1LT,2021,16395.0
Spark 1LT,2022,14899.0
Spark 2LT,2022,16895.0
Spark LS,2017,8999.0
Spark LS,2020,14998.0
Spectre Coupe,2024,369800.0
Sport,2017,27990.0
Sport,2022,42473.0
Sport,2023,49988.0
Sportage EX,2012,10989.0
Sportage EX,2017,11916.5
Sportage EX,2021,19997.0
Sportage EX,2022,22384.5
Sportage EX,2023,23236.14285714286
Sportage EX,2024,25910.0
Sportage Hybrid EX,2023,30998.0
Sportage Hybrid LX,2024,30111.0
Sportage LX,2013,11998.0
Sportage LX,2014,8995.0
Sportage LX,2015,10450.0
Sportage LX,2016,10999.0
Sportage LX,2017,12775.0
Sportage LX,2019,15195.0
Sportage LX,2020,16134.333333333334
Sportage LX,2021,18998.0
Sportage LX,2022,17898.0
Sportage LX,2023,22222.5
Sportage LX,2024,22757.5
Sportage S,2020,18495.0
Sportage S,2022,19991.0
Sportage S,2023,28807.0
Sportage S,2024,34295.0
Sportage S,2025,33923.0
Sportage SX Prestige,2023,27998.0
Sportage SX Prestige,2024,32998.0
Sportage SX Turbo,2022,23500.0
Sportage SX-Prestige,2024,30995.0
Sportage X-Line,2023,26617.25
Sportage X-Line,2024,37417.333333333336
Sportage X-Pro,2025,35895.0
Sprinter 2500,2008,24995.0
Sprinter 2500 170 WB High Roof Extended Cargo,2021,139900.0
Sprinter 2500 High Roof,2013,11995.0
Sprinter 2500 High Roof,2018,36777.0
Sprinter 2500 High Roof,2019,42194.5
Sprinter 2500 High Roof,2020,35995.0
Sprinter 2500 High Roof,2021,41777.0
Sprinter 2500 High Roof,2023,62492.5
Sprinter 2500 High Roof,2024,51497.0
Sprinter 2500 High Roof,2025,50444.0
Sprinter 2500 Standard Roof,2018,15894.0
Sprinter 2500 Standard Roof,2019,33997.5
Sprinter 2500 Standard Roof,2021,48799.0
Sprinter 2500 Standard Roof,2022,39734.0
Sprinter 2500 Standard Roof,2023,57991.0
Sprinter 2500 Standard Roof,2024,48888.0
Sprinter 3500,2013,16465.0
Sprinter 3500 High Roof,2005,19995.0
Sprinter 3500 High Roof,2017,99888.0
Sprinter 3500 High Roof,2019,19995.0
Sprinter 3500 High Roof,2024,55999.0
Sprinter 3500XD High Roof,2024,63999.0
Sprinter 3500XD High Roof,2025,147800.0
Sprinter 4500 Standard Roof 4-Cyl Diesel HO,2024,62999.0
Sprinter Normal Roof,2013,68900.0
Sprinter Normal Roof,2015,19900.0
Starfire,1963,27995.0
Stelvio Base,2020,20495.0
Stelvio Base,2021,23325.0
Stelvio Quadrifoglio,2020,44888.0
Stelvio Quadrifoglio,2024,72494.0
Stelvio Sport,2020,21888.0
Stelvio Sprint,2022,24296.333333333332
Stelvio Ti,2018,15492.5
Stelvio Ti,2021,24356.0
Stelvio Ti,2022,28991.222222222223
Stelvio Ti,2024,38700.0
